entry_time,symbol,regime,signal,entry,sl,tp,outcome,trade_id,exit_time,exit_price,status,pnl,duration_minutes
2026-03-19 18:42:21+00:00,EURUSD,0,SELL (Mean Reversion),1.1558,1.15884,1.14973,❌ STOP LOSS,,2026-03-19 19:00:00+00:00,1.15884,CLOSED,-0.0030400000000001,17.65
2026-03-19 19:40:29+00:00,EURUSD,0,SELL (Mean Reversion),1.15888,1.16228,1.1521,✅ TAKE PROFIT,,2026-03-23 09:00:00+00:00,1.1521,CLOSED,0.00678,5119.516666666666
2026-03-19 19:40:29+00:00,GBPUSD,0,SELL (Mean Reversion),1.34344,1.3474,1.33552,✅ TAKE PROFIT,,2026-03-20 13:00:00+00:00,1.33552,CLOSED,0.0079199999999999,1039.5166666666669
2026-03-20 14:37:11+00:00,GBPUSD,0,BUY (Mean Reversion),1.33181,1.32836,1.33871,❌ STOP LOSS,,2026-03-23 06:00:00+00:00,1.32836,CLOSED,-0.0034499999999999,3802.8166666666666
2026-03-20 15:34:38+00:00,XAUUSD,0,BUY (Mean Reversion),4568.4,4503.937,4697.325,❌ STOP LOSS,,2026-03-20 18:00:00+00:00,4503.937,CLOSED,-64.46299999999974,145.36666666666667
2026-03-20 16:31:42+00:00,EURJPY,0,SELL (Mean Reversion),183.994,184.347,183.288,✅ TAKE PROFIT,,2026-03-23 10:00:00+00:00,183.288,CLOSED,0.7059999999999889,3928.3
2026-03-20 19:31:34+00:00,XAUUSD,0,BUY (Mean Reversion),4495.6,4423.362,4640.077,❌ STOP LOSS,,2026-03-23 00:00:00+00:00,4423.362,CLOSED,-72.23800000000028,3148.4333333333334
2026-03-23 09:54:19+00:00,EURUSD,0,BUY (Mean Reversion),1.14969,1.14713,1.1548,✅ TAKE PROFIT,,2026-03-23 11:00:00+00:00,1.1548,CLOSED,0.0051099999999999,65.68333333333334
2026-03-23 09:54:19+00:00,GBPUSD,0,BUY (Mean Reversion),1.32674,1.3231,1.334,✅ TAKE PROFIT,,2026-03-23 11:00:00+00:00,1.334,CLOSED,0.00726,65.68333333333334
2026-03-23 10:43:43+00:00,EURUSD,0,BUY (Mean Reversion),1.14943,1.14695,1.15437,✅ TAKE PROFIT,,2026-03-23 11:00:00+00:00,1.15437,CLOSED,0.0049399999999999,16.283333333333335
2026-03-23 10:43:44+00:00,GBPUSD,0,BUY (Mean Reversion),1.32663,1.3231,1.3337,✅ TAKE PROFIT,,2026-03-23 11:00:00+00:00,1.3337,CLOSED,0.0070700000000001,16.266666666666666
2026-03-23 10:43:45+00:00,AUDUSD,0,BUY (Mean Reversion),0.69139,0.68892,0.69633,✅ TAKE PROFIT,,2026-03-23 11:00:00+00:00,0.69633,CLOSED,0.00494,16.25
2026-03-23 11:37:32+00:00,EURUSD,1,BUY (Trend),1.15929,1.15555,1.16676,❌ STOP LOSS,,2026-03-23 12:00:00+00:00,1.15555,CLOSED,-0.0037399999999998,22.466666666666665
2026-03-23 14:08:26+00:00,USDJPY,0,BUY (Mean Reversion),158.417,157.947,159.357,✅ TAKE PROFIT,,2026-03-25 18:00:00+00:00,159.357,CLOSED,0.9399999999999976,3111.5666666666666
2026-03-23 18:39:40+00:00,USDJPY,0,BUY (Mean Reversion),158.078,157.557,159.12,✅ TAKE PROFIT,,2026-03-24 17:00:00+00:00,159.12,CLOSED,1.0420000000000016,1340.3333333333333
2026-03-24 17:48:41+00:00,USDCAD,0,SELL (Mean Reversion),1.3783,1.38146,1.37198,❌ STOP LOSS,,2026-03-25 18:00:00+00:00,1.38146,CLOSED,-0.0031599999999998,1451.3166666666666
2026-03-25 01:15:31+00:00,EURJPY,0,SELL (Mean Reversion),184.409,184.723,183.781,✅ TAKE PROFIT,,2026-03-30 07:00:00+00:00,183.781,CLOSED,0.6279999999999859,7544.483333333334
2026-03-25 01:15:32+00:00,XAUUSD,0,SELL (Mean Reversion),4568.7,4644.146,4417.809,✅ TAKE PROFIT,,2026-03-26 06:00:00+00:00,4417.809,CLOSED,150.89099999999962,1724.4666666666667
2026-03-25 09:43:22+00:00,USDCAD,0,SELL (Mean Reversion),1.37926,1.38165,1.37448,❌ STOP LOSS,,2026-03-25 19:00:00+00:00,1.38165,CLOSED,-0.0023900000000001,556.6333333333333
2026-03-25 10:39:16+00:00,USDCAD,0,SELL (Mean Reversion),1.37966,1.38201,1.37495,❌ STOP LOSS,,2026-03-26 00:00:00+00:00,1.38201,CLOSED,-0.0023499999999998,800.7333333333333
2026-03-25 19:39:31+00:00,USDJPY,0,SELL (Mean Reversion),159.456,159.765,158.838,❌ STOP LOSS,,2026-03-26 18:00:00+00:00,159.765,CLOSED,-0.3089999999999975,1340.4833333333331
2026-03-26 11:42:13+00:00,EURUSD,0,BUY (Mean Reversion),1.15393,1.15202,1.15777,❌ STOP LOSS,,2026-03-27 09:00:00+00:00,1.15202,CLOSED,-0.0019099999999998,1277.7833333333333
2026-03-26 11:42:14+00:00,AUDUSD,0,BUY (Mean Reversion),0.69203,0.69028,0.69553,❌ STOP LOSS,,2026-03-26 12:00:00+00:00,0.69028,CLOSED,-0.00175,17.766666666666666
2026-03-26 11:42:14+00:00,USDCAD,0,SELL (Mean Reversion),1.3843,1.38645,1.37999,❌ STOP LOSS,,2026-03-26 20:00:00+00:00,1.38645,CLOSED,-0.0021499999999998,497.76666666666665
2026-03-26 12:51:46+00:00,EURUSD,0,BUY (Mean Reversion),1.15354,1.15152,1.15756,❌ STOP LOSS,,2026-03-27 10:00:00+00:00,1.15152,CLOSED,-0.0020199999999999,1268.2333333333331
2026-03-26 12:51:47+00:00,GBPUSD,0,BUY (Mean Reversion),1.3327,1.33041,1.33728,✅ TAKE PROFIT,,2026-03-26 14:00:00+00:00,1.33728,CLOSED,0.00458,68.21666666666667
2026-03-26 12:51:47+00:00,USDJPY,0,SELL (Mean Reversion),159.683,159.926,159.197,❌ STOP LOSS,,2026-03-27 07:00:00+00:00,159.926,CLOSED,-0.242999999999995,1088.2166666666667
2026-03-26 12:51:48+00:00,AUDUSD,0,BUY (Mean Reversion),0.69031,0.6884,0.69411,❌ STOP LOSS,,2026-03-26 19:00:00+00:00,0.6884,CLOSED,-0.0019099999999999,368.2
2026-03-26 17:52:57+00:00,USDJPY,0,SELL (Mean Reversion),159.743,159.98,159.27,❌ STOP LOSS,,2026-03-27 15:00:00+00:00,159.98,CLOSED,-0.2369999999999947,1267.05
2026-03-26 17:52:58+00:00,AUDUSD,0,BUY (Mean Reversion),0.68899,0.68696,0.69304,❌ STOP LOSS,,2026-03-27 17:00:00+00:00,0.68696,CLOSED,-0.0020299999999999,1387.0333333333333
2026-03-26 17:52:58+00:00,USDCAD,0,SELL (Mean Reversion),1.38547,1.38796,1.38048,❌ STOP LOSS,,2026-03-27 15:00:00+00:00,1.38796,CLOSED,-0.0024900000000001,1267.0333333333333
2026-03-26 19:50:14+00:00,USDJPY,0,SELL (Mean Reversion),159.812,160.038,159.36,✅ TAKE PROFIT,,2026-03-26 20:00:00+00:00,159.36,CLOSED,0.4519999999999982,9.766666666666667
2026-03-27 12:40:41+00:00,GBPJPY,0,BUY (Mean Reversion),212.286,211.948,212.963,✅ TAKE PROFIT,,2026-03-27 15:00:00+00:00,212.963,CLOSED,0.6769999999999925,139.31666666666666
2026-03-27 15:42:24+00:00,USDCAD,0,SELL (Mean Reversion),1.38716,1.38956,1.38235,❌ STOP LOSS,,2026-03-29 23:00:00+00:00,1.38956,CLOSED,-0.0023999999999999,3317.6
2026-03-27 15:42:25+00:00,XAUUSD,0,SELL (Mean Reversion),4581.3,4636.654,4470.592,✅ TAKE PROFIT,,2026-03-30 00:00:00+00:00,4470.592,CLOSED,110.70800000000054,3377.583333333333
2026-03-27 16:42:44+00:00,XAUUSD,0,SELL (Mean Reversion),4551.4,4604.482,4445.235,✅ TAKE PROFIT,,2026-03-30 00:00:00+00:00,4445.235,CLOSED,106.16499999999996,3317.266666666667
2026-03-27 17:42:19+00:00,USDJPY,0,SELL (Mean Reversion),160.392,160.693,159.789,✅ TAKE PROFIT,,2026-03-30 02:00:00+00:00,159.789,CLOSED,0.6030000000000086,3377.6833333333334
2026-03-27 17:42:20+00:00,USDCAD,0,SELL (Mean Reversion),1.38881,1.3913,1.38383,❌ STOP LOSS,,2026-03-30 08:00:00+00:00,1.3913,CLOSED,-0.0024899999999998,3737.6666666666665
2026-03-27 18:43:12+00:00,EURJPY,0,SELL (Mean Reversion),184.602,184.87,184.066,✅ TAKE PROFIT,,2026-03-30 00:00:00+00:00,184.066,CLOSED,0.5360000000000014,3196.8
